,Date,Time,solar_output,temperature,humidity,wind_speed,visibility,serial,month,Day,TimeStamp
10678,13-12-16,13:45,17.59969,25.0,41.0,11.19,4.0,94,12,13,2016-12-13 13:45:00
10679,13-12-16,13:50,17.342270000000003,25.0,41.0,10.51,4.0,95,12,13,2016-12-13 13:50:00
10680,13-12-16,13:55,17.08676,25.0,41.0,9.87,4.0,96,12,13,2016-12-13 13:55:00
10681,13-12-16,14:00,16.7383,25.0,41.0,9.3,4.0,97,12,13,2016-12-13 14:00:00
10682,13-12-16,14:05,16.9935,25.0,40.04,8.82,4.0,98,12,13,2016-12-13 14:05:00
10683,13-12-16,14:10,16.64953,25.0,37.63,8.4,4.0,99,12,13,2016-12-13 14:10:00
10684,13-12-16,14:15,16.293,25.0,34.5,8.05,4.0,100,12,13,2016-12-13 14:15:00
10685,13-12-16,14:20,15.8613,25.0,31.37,7.76,4.0,101,12,13,2016-12-13 14:20:00
10686,13-12-16,14:25,15.453289999999999,25.0,28.96,7.55,4.0,102,12,13,2016-12-13 14:25:00
10687,13-12-16,14:30,15.12561,25.0,28.0,7.4,4.0,103,12,13,2016-12-13 14:30:00
10688,13-12-16,14:35,14.457089999999999,25.0,28.96,7.48,4.0,104,12,13,2016-12-13 14:35:00
10689,13-12-16,14:40,14.23507,25.0,31.37,7.84,4.0,105,12,13,2016-12-13 14:40:00
10690,13-12-16,14:45,13.872710000000001,25.0,34.5,8.34,4.0,106,12,13,2016-12-13 14:45:00
10691,13-12-16,14:50,12.67282,25.0,37.63,8.85,4.0,107,12,13,2016-12-13 14:50:00
10692,13-12-16,14:55,12.24779,25.0,40.04,9.22,4.0,108,12,13,2016-12-13 14:55:00
10693,13-12-16,15:00,11.77818,25.0,41.0,9.3,4.0,109,12,13,2016-12-13 15:00:00
10694,13-12-16,15:05,11.23732,25.0,41.0,9.12,4.0,110,12,13,2016-12-13 15:05:00
10695,13-12-16,15:10,10.341560000000001,25.0,41.0,8.81,4.0,111,12,13,2016-12-13 15:10:00
10696,13-12-16,15:15,9.83204,25.0,41.0,8.43,4.0,112,12,13,2016-12-13 15:15:00
10697,13-12-16,15:20,9.19427,25.0,41.0,8.03,4.0,113,12,13,2016-12-13 15:20:00
10698,13-12-16,15:25,8.509030000000001,25.0,41.0,7.67,4.0,114,12,13,2016-12-13 15:25:00
10699,13-12-16,15:30,7.9208300000000005,25.0,41.0,7.4,4.0,115,12,13,2016-12-13 15:30:00
10700,13-12-16,15:35,7.526330000000001,25.0,41.0,7.29,4.0,116,12,13,2016-12-13 15:35:00
10701,13-12-16,15:40,7.387989999999999,25.0,41.0,7.33,4.0,117,12,13,2016-12-13 15:40:00
10702,13-12-16,15:45,7.28719,25.0,41.0,7.43,4.0,118,12,13,2016-12-13 15:45:00
10703,13-12-16,15:50,6.82256,25.0,41.0,7.53,4.0,119,12,13,2016-12-13 15:50:00
10704,13-12-16,15:55,6.45148,25.0,41.0,7.55,4.0,120,12,13,2016-12-13 15:55:00
10705,13-12-16,16:00,6.01837,25.0,41.0,7.4,4.0,121,12,13,2016-12-13 16:00:00
10706,13-12-16,16:05,5.20559,25.0,41.0,6.68,4.0,122,12,13,2016-12-13 16:05:00
10707,13-12-16,16:10,4.15227,25.0,41.0,5.26,3.9,123,12,13,2016-12-13 16:10:00
10708,13-12-16,16:15,3.78286,25.1,41.0,3.51,3.8,124,12,13,2016-12-13 16:15:00
10709,13-12-16,16:20,3.2671,25.1,41.0,1.81,3.7,125,12,13,2016-12-13 16:20:00
10710,13-12-16,16:25,2.9999,25.1,41.0,0.51,3.6,126,12,13,2016-12-13 16:25:00
10711,13-12-16,16:30,2.60943,25.0,41.0,0.0,3.5,127,12,13,2016-12-13 16:30:00
10712,13-12-16,16:35,2.1366,24.9,41.18,0.0,3.5,128,12,13,2016-12-13 16:35:00
10713,13-12-16,16:40,1.76958,24.7,41.63,0.0,3.5,129,12,13,2016-12-13 16:40:00
10714,13-12-16,16:45,1.5367899999999999,24.6,42.25,0.0,3.5,130,12,13,2016-12-13 16:45:00
10715,13-12-16,16:50,1.4317600000000001,24.4,42.93,0.0,3.5,131,12,13,2016-12-13 16:50:00
10716,13-12-16,16:55,0.97808,24.2,43.55,0.0,3.5,132,12,13,2016-12-13 16:55:00
10717,13-12-16,17:00,0.85241,24.0,44.0,0.0,3.5,133,12,13,2016-12-13 17:00:00
10718,13-12-16,17:05,0.77156,23.8,44.23,0.0,3.4,134,12,13,2016-12-13 17:05:00
10719,13-12-16,17:10,0.59642,23.7,44.29,0.0,3.1,135,12,13,2016-12-13 17:10:00
10720,13-12-16,17:15,0.4358,23.5,44.23,0.0,2.7,136,12,13,2016-12-13 17:15:00
10721,13-12-16,17:20,0.2981,23.3,44.13,0.0,2.4,137,12,13,2016-12-13 17:20:00
10722,13-12-16,17:25,0.17175,23.2,44.03,0.0,2.1,138,12,13,2016-12-13 17:25:00
10723,13-12-16,17:30,0.06588,23.0,44.0,0.0,2.0,139,12,13,2016-12-13 17:30:00
10724,13-12-16,17:35,0.00609,22.8,44.19,0.0,2.1,140,12,13,2016-12-13 17:35:00
10725,13-12-16,17:40,0.0,22.7,44.71,0.0,2.3,141,12,13,2016-12-13 17:40:00
10726,13-12-16,17:45,0.0,22.5,45.56,0.0,2.5,142,12,13,2016-12-13 17:45:00
10727,13-12-16,17:50,0.0,22.3,46.72,0.0,2.7,143,12,13,2016-12-13 17:50:00
10728,13-12-16,17:55,0.0,22.2,48.21,0.0,2.9,144,12,13,2016-12-13 17:55:00
10729,13-12-16,18:00,0.0,22.0,50.0,0.0,3.0,145,12,13,2016-12-13 18:00:00
10730,14-12-16,6:00,0.0,17.0,72.0,0.0,3.0,1,12,14,2016-12-14 06:00:00
10731,14-12-16,6:05,0.0,16.6,74.6,0.14,3.0,2,12,14,2016-12-14 06:05:00
10732,14-12-16,6:10,0.0,16.3,76.49,0.49,3.0,3,12,14,2016-12-14 06:10:00
10733,14-12-16,6:15,0.0,16.0,77.68,0.95,3.0,4,12,14,2016-12-14 06:15:00
10734,14-12-16,6:20,0.0,15.9,78.16,1.41,3.0,5,12,14,2016-12-14 06:20:00
10735,14-12-16,6:25,0.0,15.9,77.93,1.76,3.0,6,12,14,2016-12-14 06:25:00
10736,14-12-16,6:30,0.0,16.0,77.0,1.9,3.0,7,12,14,2016-12-14 06:30:00
10737,14-12-16,6:35,0.0,16.2,75.42,1.76,2.9,8,12,14,2016-12-14 06:35:00
10738,14-12-16,6:40,0.0,16.4,73.44,1.41,2.7,9,12,14,2016-12-14 06:40:00
10739,14-12-16,6:45,0.0,16.6,71.4,0.95,2.5,10,12,14,2016-12-14 06:45:00
10740,14-12-16,6:50,0.0,16.8,69.6,0.49,2.3,11,12,14,2016-12-14 06:50:00
10741,14-12-16,6:55,0.0,16.9,68.36,0.14,2.1,12,12,14,2016-12-14 06:55:00
10742,14-12-16,7:00,0.0,17.0,68.0,0.0,2.0,13,12,14,2016-12-14 07:00:00
10743,14-12-16,7:05,0.0,16.9,68.42,0.0,2.0,14,12,14,2016-12-14 07:05:00
10744,14-12-16,7:10,0.01731,16.7,69.2,0.0,2.0,15,12,14,2016-12-14 07:10:00
10745,14-12-16,7:15,0.08351,16.5,70.14,0.0,2.0,16,12,14,2016-12-14 07:15:00
10746,14-12-16,7:20,0.16094,16.2,71.05,0.0,2.0,17,12,14,2016-12-14 07:20:00
10747,14-12-16,7:25,0.26077,16.0,71.73,0.0,2.0,18,12,14,2016-12-14 07:25:00
10748,14-12-16,7:30,0.37559000000000003,16.0,72.0,0.0,2.0,19,12,14,2016-12-14 07:30:00
10749,14-12-16,7:35,0.52955,16.1,72.0,0.0,2.0,20,12,14,2016-12-14 07:35:00
10750,14-12-16,7:40,0.67832,16.3,72.0,0.0,2.0,21,12,14,2016-12-14 07:40:00
10751,14-12-16,7:45,0.83868,16.5,72.0,0.0,2.0,22,12,14,2016-12-14 07:45:00
10752,14-12-16,7:50,1.00024,16.7,72.0,0.0,2.0,23,12,14,2016-12-14 07:50:00
10753,14-12-16,7:55,1.177,16.9,72.0,0.0,2.0,24,12,14,2016-12-14 07:55:00
10754,14-12-16,8:00,1.3742299999999998,17.0,72.0,0.0,2.0,25,12,14,2016-12-14 08:00:00
10755,14-12-16,8:05,1.61164,17.0,72.0,0.36,2.0,26,12,14,2016-12-14 08:05:00
10756,14-12-16,8:10,1.89153,17.0,72.0,1.26,2.0,27,12,14,2016-12-14 08:10:00
10757,14-12-16,8:15,2.23679,17.0,72.0,2.48,2.0,28,12,14,2016-12-14 08:15:00
10758,14-12-16,8:20,3.07017,16.9,72.0,3.77,2.0,29,12,14,2016-12-14 08:20:00
10759,14-12-16,8:25,4.0542,16.9,72.0,4.89,2.0,30,12,14,2016-12-14 08:25:00
10760,14-12-16,8:30,4.51419,17.0,72.0,5.6,2.0,31,12,14,2016-12-14 08:30:00
10761,14-12-16,8:35,4.41538,17.3,71.23,5.38,2.0,32,12,14,2016-12-14 08:35:00
10762,14-12-16,8:40,5.23169,17.9,69.27,4.2,2.0,33,12,14,2016-12-14 08:40:00
10763,14-12-16,8:45,5.41335,18.5,66.64,2.58,2.0,34,12,14,2016-12-14 08:45:00
10764,14-12-16,8:50,4.55944,19.1,63.87,1.0,2.0,35,12,14,2016-12-14 08:50:00
10765,14-12-16,8:55,4.80237,19.7,61.48,-0.03,2.0,36,12,14,2016-12-14 08:55:00
10766,14-12-16,9:00,5.8465,20.0,60.0,0.0,2.0,37,12,14,2016-12-14 09:00:00
10767,14-12-16,9:05,6.23129,20.2,59.23,1.07,2.0,38,12,14,2016-12-14 09:05:00
10768,14-12-16,9:10,7.984489999999999,20.3,58.58,2.67,2.0,39,12,14,2016-12-14 09:10:00
10769,14-12-16,9:15,9.31598,20.5,58.0,4.54,2.0,40,12,14,2016-12-14 09:15:00
10770,14-12-16,9:20,9.97381,20.7,57.42,6.44,2.0,41,12,14,2016-12-14 09:20:00
10771,14-12-16,9:25,10.62301,20.8,56.77,8.11,2.0,42,12,14,2016-12-14 09:25:00
10772,14-12-16,9:30,11.58915,21.0,56.0,9.3,2.0,43,12,14,2016-12-14 09:30:00
10773,14-12-16,9:35,11.796710000000001,21.2,55.04,10.19,2.0,44,12,14,2016-12-14 09:35:00
10774,14-12-16,9:40,11.93631,21.3,53.95,11.07,2.0,45,12,14,2016-12-14 09:40:00
10775,14-12-16,9:45,12.41563,21.5,52.81,11.86,2.0,46,12,14,2016-12-14 09:45:00
10776,14-12-16,9:50,12.8693,21.7,51.71,12.5,2.0,47,12,14,2016-12-14 09:50:00
10777,14-12-16,9:55,12.73196,21.8,50.74,12.9,2.0,48,12,14,2016-12-14 09:55:00
10778,14-12-16,10:00,13.23144,22.0,50.0,13.0,2.0,49,12,14,2016-12-14 10:00:00
10779,14-12-16,10:05,13.94125,22.1,49.63,12.83,2.0,50,12,14,2016-12-14 10:05:00
10780,14-12-16,10:10,14.428560000000001,22.1,49.61,12.51,2.0,51,12,14,2016-12-14 10:10:00
10781,14-12-16,10:15,15.061739999999999,22.1,49.8,12.11,2.0,52,12,14,2016-12-14 10:15:00
10782,14-12-16,10:20,15.435039999999999,22.0,50.03,11.7,2.0,53,12,14,2016-12-14 10:20:00
10783,14-12-16,10:25,15.526229999999998,22.0,50.15,11.34,2.0,54,12,14,2016-12-14 10:25:00
10784,14-12-16,10:30,15.7055,22.0,50.0,11.1,2.0,55,12,14,2016-12-14 10:30:00
10785,14-12-16,10:35,16.175420000000003,22.1,49.63,11.01,2.0,56,12,14,2016-12-14 10:35:00
10786,14-12-16,10:40,16.8182,22.3,49.2,11.02,2.0,57,12,14,2016-12-14 10:40:00
10787,14-12-16,10:45,17.28454,22.5,48.72,11.08,2.0,58,12,14,2016-12-14 10:45:00
10788,14-12-16,10:50,17.44008,22.7,48.19,11.15,2.0,59,12,14,2016-12-14 10:50:00
10789,14-12-16,10:55,17.79851,22.9,47.61,11.17,2.0,60,12,14,2016-12-14 10:55:00
10790,14-12-16,11:00,18.07895,23.0,47.0,11.1,2.0,61,12,14,2016-12-14 11:00:00
10791,14-12-16,11:05,18.22936,23.0,46.19,10.63,2.0,62,12,14,2016-12-14 11:05:00
10792,14-12-16,11:10,18.25875,23.0,45.11,9.66,2.0,63,12,14,2016-12-14 11:10:00
10793,14-12-16,11:15,18.351670000000002,23.0,43.91,8.42,2.0,64,12,14,2016-12-14 11:15:00
10794,14-12-16,11:20,18.57519,23.0,42.72,7.17,2.0,65,12,14,2016-12-14 11:20:00
10795,14-12-16,11:25,18.581870000000002,23.0,41.7,6.15,2.0,66,12,14,2016-12-14 11:25:00
10796,14-12-16,11:30,18.68447,23.0,41.0,5.6,2.0,67,12,14,2016-12-14 11:30:00
10797,14-12-16,11:35,19.0594,23.1,40.93,5.86,2.0,68,12,14,2016-12-14 11:35:00
10798,14-12-16,11:40,19.09741,23.3,41.51,6.87,2.0,69,12,14,2016-12-14 11:40:00
10799,14-12-16,11:45,19.20608,23.5,42.42,8.25,2.0,70,12,14,2016-12-14 11:45:00
10800,14-12-16,11:50,16.86864,23.7,43.36,9.66,2.0,71,12,14,2016-12-14 11:50:00
10801,14-12-16,11:55,13.5447,23.9,43.99,10.73,2.0,72,12,14,2016-12-14 11:55:00
10802,14-12-16,12:00,19.20712,24.0,44.0,11.1,2.0,73,12,14,2016-12-14 12:00:00
10803,14-12-16,12:05,19.073929999999997,24.0,43.55,10.76,2.0,74,12,14,2016-12-14 12:05:00
10804,14-12-16,12:10,18.960739999999998,24.0,43.03,10.07,2.1,75,12,14,2016-12-14 12:10:00
10805,14-12-16,12:15,12.82433,23.9,42.47,9.2,2.2,76,12,14,2016-12-14 12:15:00
10806,14-12-16,12:20,19.33632,23.9,41.92,8.35,2.3,77,12,14,2016-12-14 12:20:00
10807,14-12-16,12:25,19.03577,23.9,41.41,7.69,2.4,78,12,14,2016-12-14 12:25:00
10808,14-12-16,12:30,19.21963,24.0,41.0,7.4,2.5,79,12,14,2016-12-14 12:30:00
10809,14-12-16,12:35,19.39953,24.2,40.65,7.55,2.5,80,12,14,2016-12-14 12:35:00
10810,14-12-16,12:40,19.634870000000003,24.3,40.32,7.97,2.5,81,12,14,2016-12-14 12:40:00
10811,14-12-16,12:45,19.77492,24.5,40.0,8.51,2.5,82,12,14,2016-12-14 12:45:00
10812,14-12-16,12:50,19.950689999999998,24.7,39.68,9.01,2.5,83,12,14,2016-12-14 12:50:00
10813,14-12-16,12:55,19.97305,24.8,39.35,9.32,2.5,84,12,14,2016-12-14 12:55:00
10814,14-12-16,13:00,20.22325,25.0,39.0,9.3,2.5,85,12,14,2016-12-14 13:00:00
10815,14-12-16,13:05,20.01587,25.2,38.59,8.86,2.6,86,12,14,2016-12-14 13:05:00
10816,14-12-16,13:10,19.71268,25.3,38.1,8.12,2.6,87,12,14,2016-12-14 13:10:00
10817,14-12-16,13:15,19.37612,25.5,37.57,7.27,2.7,88,12,14,2016-12-14 13:15:00
10818,14-12-16,13:20,19.07289,25.7,37.02,6.45,2.8,89,12,14,2016-12-14 13:20:00
10819,14-12-16,13:25,19.37538,25.8,36.48,5.84,2.9,90,12,14,2016-12-14 13:25:00
10820,14-12-16,13:30,19.14702,26.0,36.0,5.6,3.0,91,12,14,2016-12-14 13:30:00
10821,14-12-16,13:35,18.91893,26.0,35.91,5.6,3.0,92,12,14,2016-12-14 13:35:00
10822,14-12-16,13:40,18.37953,25.9,36.38,5.6,3.1,93,12,14,2016-12-14 13:40:00
10823,14-12-16,13:45,18.00262,25.6,37.16,5.6,3.1,94,12,14,2016-12-14 13:45:00
10824,14-12-16,13:50,17.89968,25.3,38.02,5.6,3.1,95,12,14,2016-12-14 13:50:00
10825,14-12-16,13:55,18.465,25.1,38.72,5.6,3.0,96,12,14,2016-12-14 13:55:00
10826,14-12-16,14:00,17.97288,25.0,39.0,5.6,3.0,97,12,14,2016-12-14 14:00:00
10827,14-12-16,14:05,11.51993,25.1,37.86,5.6,2.9,98,12,14,2016-12-14 14:05:00
10828,14-12-16,14:10,9.31071,25.3,35.01,5.6,2.7,99,12,14,2016-12-14 14:10:00
10829,14-12-16,14:15,8.48611,25.5,31.33,5.6,2.5,100,12,14,2016-12-14 14:15:00
10830,14-12-16,14:20,5.72336,25.8,27.69,5.6,2.2,101,12,14,2016-12-14 14:20:00
10831,14-12-16,14:25,5.07027,26.0,24.95,5.6,2.1,102,12,14,2016-12-14 14:25:00
10832,14-12-16,14:30,5.228619999999999,26.0,24.0,5.6,2.0,103,12,14,2016-12-14 14:30:00
10833,14-12-16,14:35,4.76553,25.9,25.25,5.48,2.1,104,12,14,2016-12-14 14:35:00
10834,14-12-16,14:40,4.253909999999999,25.7,28.02,5.18,2.3,105,12,14,2016-12-14 14:40:00
10835,14-12-16,14:45,3.82105,25.5,31.55,4.77,2.5,106,12,14,2016-12-14 14:45:00
10836,14-12-16,14:50,3.64302,25.3,35.07,4.33,2.7,107,12,14,2016-12-14 14:50:00
10837,14-12-16,14:55,3.9773699999999996,25.1,37.81,3.95,2.9,108,12,14,2016-12-14 14:55:00
10838,14-12-16,15:00,3.8848199999999995,25.0,39.0,3.7,3.0,109,12,14,2016-12-14 15:00:00
10839,14-12-16,15:05,3.83072,25.0,39.07,3.73,3.0,110,12,14,2016-12-14 15:05:00
10840,14-12-16,15:10,3.64545,25.0,39.03,4.05,3.0,111,12,14,2016-12-14 15:10:00
10841,14-12-16,15:15,3.47897,25.0,38.93,4.53,3.0,112,12,14,2016-12-14 15:15:00
10842,14-12-16,15:20,3.61764,25.0,38.85,5.04,3.0,113,12,14,2016-12-14 15:20:00
10843,14-12-16,15:25,3.4005900000000002,25.1,38.85,5.44,3.0,114,12,14,2016-12-14 15:25:00
10844,14-12-16,15:30,3.4660900000000003,25.0,39.0,5.6,3.0,115,12,14,2016-12-14 15:30:00
10845,14-12-16,15:35,3.45951,24.9,39.3,5.31,3.0,116,12,14,2016-12-14 15:35:00
10846,14-12-16,15:40,4.21591,24.7,39.69,4.58,3.0,117,12,14,2016-12-14 15:40:00
10847,14-12-16,15:45,4.41895,24.4,40.09,3.66,3.0,118,12,14,2016-12-14 15:45:00
10848,14-12-16,15:50,3.8590800000000005,24.2,40.48,2.75,3.0,119,12,14,2016-12-14 15:50:00
10849,14-12-16,15:55,4.0754,24.1,40.8,2.09,3.0,120,12,14,2016-12-14 15:55:00
10850,14-12-16,16:00,3.88785,24.0,41.0,1.9,3.0,121,12,14,2016-12-14 16:00:00
10851,14-12-16,16:05,3.81495,24.0,40.88,2.23,3.0,122,12,14,2016-12-14 16:05:00
10852,14-12-16,16:10,3.6705900000000002,24.0,40.37,2.88,3.0,123,12,14,2016-12-14 16:10:00
10853,14-12-16,16:15,4.10444,24.0,39.66,3.69,3.0,124,12,14,2016-12-14 16:15:00
10854,14-12-16,16:20,3.91833,24.0,38.91,4.51,3.0,125,12,14,2016-12-14 16:20:00
10855,14-12-16,16:25,3.49214,24.0,38.3,5.2,3.0,126,12,14,2016-12-14 16:25:00
10856,14-12-16,16:30,2.99951,24.0,38.0,5.6,3.0,127,12,14,2016-12-14 16:30:00
10857,14-12-16,16:35,2.33282,24.0,38.14,5.79,3.0,128,12,14,2016-12-14 16:35:00
10858,14-12-16,16:40,1.9316799999999998,24.0,38.62,5.92,3.0,129,12,14,2016-12-14 16:40:00
10859,14-12-16,16:45,1.62266,24.1,39.29,5.99,3.0,130,12,14,2016-12-14 16:45:00
10860,14-12-16,16:50,1.28474,24.1,40.01,5.97,3.0,131,12,14,2016-12-14 16:50:00
10861,14-12-16,16:55,1.04213,24.1,40.63,5.84,3.0,132,12,14,2016-12-14 16:55:00
10862,14-12-16,17:00,0.8195100000000001,24.0,41.0,5.6,3.0,133,12,14,2016-12-14 17:00:00
10863,14-12-16,17:05,0.63095,23.9,40.9,5.18,2.9,134,12,14,2016-12-14 17:05:00
10864,14-12-16,17:10,0.46299999999999997,23.7,40.34,4.57,2.7,135,12,14,2016-12-14 17:10:00
10865,14-12-16,17:15,0.34381999999999996,23.6,39.49,3.87,2.5,136,12,14,2016-12-14 17:15:00
10866,14-12-16,17:20,0.2326,23.4,38.53,3.14,2.3,137,12,14,2016-12-14 17:20:00
10867,14-12-16,17:25,0.13589,23.2,37.64,2.45,2.1,138,12,14,2016-12-14 17:25:00
10868,14-12-16,17:30,0.050910000000000004,23.0,37.0,1.9,2.0,139,12,14,2016-12-14 17:30:00
10869,14-12-16,17:35,0.00543,22.8,37.04,1.64,2.0,140,12,14,2016-12-14 17:35:00
10870,14-12-16,17:40,0.0,22.7,38.02,1.69,2.1,141,12,14,2016-12-14 17:40:00
10871,14-12-16,17:45,0.0,22.5,39.87,1.9,2.2,142,12,14,2016-12-14 17:45:00
10872,14-12-16,17:50,0.0,22.3,42.53,2.11,2.4,143,12,14,2016-12-14 17:50:00
10873,14-12-16,17:55,0.0,22.2,45.93,2.16,2.5,144,12,14,2016-12-14 17:55:00
10874,14-12-16,18:00,0.0,22.0,50.0,1.9,2.5,145,12,14,2016-12-14 18:00:00
10875,15-12-16,6:00,0.0,13.0,67.0,0.0,2.5,1,12,15,2016-12-15 06:00:00
10876,15-12-16,6:05,0.0,12.7,68.55,0.0,2.5,2,12,15,2016-12-15 06:05:00
10877,15-12-16,6:10,0.0,12.4,69.8,0.0,2.5,3,12,15,2016-12-15 06:10:00
10878,15-12-16,6:15,0.0,12.3,70.77,0.0,2.5,4,12,15,2016-12-15 06:15:00
10879,15-12-16,6:20,0.0,12.1,71.46,0.0,2.5,5,12,15,2016-12-15 06:20:00
10880,15-12-16,6:25,0.0,12.0,71.86,0.0,2.5,6,12,15,2016-12-15 06:25:00
10881,15-12-16,6:30,0.0,12.0,72.0,0.0,2.5,7,12,15,2016-12-15 06:30:00
10882,15-12-16,6:35,0.0,12.0,72.0,0.0,2.5,8,12,15,2016-12-15 06:35:00
10883,15-12-16,6:40,0.0,12.0,72.0,0.0,2.5,9,12,15,2016-12-15 06:40:00
10884,15-12-16,6:45,0.0,12.0,72.0,0.0,2.5,10,12,15,2016-12-15 06:45:00
10885,15-12-16,6:50,0.0,12.0,72.0,0.0,2.5,11,12,15,2016-12-15 06:50:00
10886,15-12-16,6:55,0.0,12.0,72.0,0.0,2.5,12,12,15,2016-12-15 06:55:00
10887,15-12-16,7:00,0.0,12.0,72.0,0.0,2.5,13,12,15,2016-12-15 07:00:00
10888,15-12-16,7:05,0.03273,12.0,72.0,0.14,2.5,14,12,15,2016-12-15 07:05:00
10889,15-12-16,7:10,0.0996,12.0,72.0,0.49,2.5,15,12,15,2016-12-15 07:10:00
10890,15-12-16,7:15,0.20102,12.0,72.0,0.95,2.5,16,12,15,2016-12-15 07:15:00
10891,15-12-16,7:20,0.34165,12.0,72.0,1.41,2.5,17,12,15,2016-12-15 07:20:00
10892,15-12-16,7:25,0.5273800000000001,12.0,72.0,1.76,2.5,18,12,15,2016-12-15 07:25:00
10893,15-12-16,7:30,0.74842,12.0,72.0,1.9,2.5,19,12,15,2016-12-15 07:30:00
10894,15-12-16,7:35,0.96609,12.1,71.79,1.76,2.4,20,12,15,2016-12-15 07:35:00
10895,15-12-16,7:40,1.19458,12.4,71.23,1.41,2.3,21,12,15,2016-12-15 07:40:00
10896,15-12-16,7:45,1.43839,12.8,70.39,0.95,2.1,22,12,15,2016-12-15 07:45:00
10897,15-12-16,7:50,1.68389,13.3,69.35,0.49,1.9,23,12,15,2016-12-15 07:50:00
10898,15-12-16,7:55,1.9488400000000001,13.7,68.2,0.14,1.7,24,12,15,2016-12-15 07:55:00
10899,15-12-16,8:00,2.42449,14.0,67.0,0.0,1.5,25,12,15,2016-12-15 08:00:00
10900,15-12-16,8:05,3.19185,14.2,65.78,0.0,1.4,26,12,15,2016-12-15 08:05:00
10901,15-12-16,8:10,4.3177900000000005,14.4,64.49,0.0,1.3,27,12,15,2016-12-15 08:10:00
10902,15-12-16,8:15,5.76339,14.5,63.16,0.0,1.2,28,12,15,2016-12-15 08:15:00
10903,15-12-16,8:20,6.7758199999999995,14.6,61.8,0.0,1.1,29,12,15,2016-12-15 08:20:00
10904,15-12-16,8:25,7.47802,14.8,60.41,0.0,1.0,30,12,15,2016-12-15 08:25:00
10905,15-12-16,8:30,8.24039,15.0,59.0,0.0,1.0,31,12,15,2016-12-15 08:30:00
10906,15-12-16,8:35,8.8604,15.4,57.47,0.0,1.0,32,12,15,2016-12-15 08:35:00
10907,15-12-16,8:40,9.48594,16.0,55.76,0.0,1.1,33,12,15,2016-12-15 08:40:00
10908,15-12-16,8:45,10.223519999999999,16.6,53.97,0.0,1.2,34,12,15,2016-12-15 08:45:00
10909,15-12-16,8:50,10.71596,17.2,52.18,0.0,1.3,35,12,15,2016-12-15 08:50:00
10910,15-12-16,8:55,11.47027,17.7,50.49,0.0,1.4,36,12,15,2016-12-15 08:55:00
10911,15-12-16,9:00,11.97793,18.0,49.0,0.0,1.5,37,12,15,2016-12-15 09:00:00
10912,15-12-16,9:05,12.57192,18.2,48.2,0.47,1.5,38,12,15,2016-12-15 09:05:00
10913,15-12-16,9:10,13.1963,18.3,48.26,1.68,1.5,39,12,15,2016-12-15 09:10:00
10914,15-12-16,9:15,13.75315,18.5,48.78,3.3,1.5,40,12,15,2016-12-15 09:15:00
10915,15-12-16,9:20,14.272029999999999,18.7,49.35,5.01,1.5,41,12,15,2016-12-15 09:20:00
10916,15-12-16,9:25,14.7731,18.8,49.55,6.48,1.5,42,12,15,2016-12-15 09:25:00
10917,15-12-16,9:30,15.320260000000001,19.0,49.0,7.4,1.5,43,12,15,2016-12-15 09:30:00
10918,15-12-16,9:35,15.81085,19.2,47.71,7.7,1.6,44,12,15,2016-12-15 09:35:00
10919,15-12-16,9:40,16.206229999999998,19.3,46.11,7.67,1.6,45,12,15,2016-12-15 09:40:00
10920,15-12-16,9:45,16.66455,19.5,44.37,7.45,1.8,46,12,15,2016-12-15 09:45:00
10921,15-12-16,9:50,17.0877,19.7,42.66,7.22,1.9,47,12,15,2016-12-15 09:50:00
10922,15-12-16,9:55,17.48351,19.8,41.14,7.15,1.9,48,12,15,2016-12-15 09:55:00
10923,15-12-16,10:00,17.76484,20.0,40.0,7.4,2.0,49,12,15,2016-12-15 10:00:00
10924,15-12-16,10:05,18.02449,20.2,39.13,8.14,2.0,50,12,15,2016-12-15 10:05:00
10925,15-12-16,10:10,18.40158,20.3,38.3,9.27,2.0,51,12,15,2016-12-15 10:10:00
10926,15-12-16,10:15,18.82852,20.5,37.49,10.56,2.0,52,12,15,2016-12-15 10:15:00
10927,15-12-16,10:20,18.97581,20.7,36.69,11.77,2.0,53,12,15,2016-12-15 10:20:00
10928,15-12-16,10:25,19.1701,20.8,35.86,12.66,2.0,54,12,15,2016-12-15 10:25:00
10929,15-12-16,10:30,19.296789999999998,21.0,35.0,13.0,2.0,55,12,15,2016-12-15 10:30:00
10930,15-12-16,10:35,19.41495,21.3,34.08,12.92,2.1,56,12,15,2016-12-15 10:35:00
10931,15-12-16,10:40,19.263460000000002,21.7,33.12,12.7,2.1,57,12,15,2016-12-15 10:40:00
10932,15-12-16,10:45,19.433510000000002,22.1,32.12,12.39,2.2,58,12,15,2016-12-15 10:45:00
10933,15-12-16,10:50,19.49205,22.6,31.09,12.0,2.4,59,12,15,2016-12-15 10:50:00
10934,15-12-16,10:55,19.640420000000002,22.9,30.05,11.56,2.4,60,12,15,2016-12-15 10:55:00
10935,15-12-16,11:00,19.921789999999998,23.0,29.0,11.1,2.5,61,12,15,2016-12-15 11:00:00
10936,15-12-16,11:05,20.20448,23.0,27.35,10.54,2.5,62,12,15,2016-12-15 11:05:00
10937,15-12-16,11:10,19.95512,23.0,24.8,9.86,2.4,63,12,15,2016-12-15 11:10:00
