day, month ,year ,hour ,minute ,temperature ,humidity ,wind_speed ,visibility,
09,11,2017,07,00,49,49,0.0,1.2,
09,11,2017,07,30,52,52,0.0,1.2,
09,11,2017,08,00,40,40,0.0,1.2,
09,11,2017,08,30,38,38,0.0,1,
09,11,2017,08,30,38,38,0.0,1.2,
09,11,2017,09,00,31,31,7.4,1.2,
09,11,2017,09,30,26,26,9.3,1.2,
09,11,2017,10,00,26,26,9.3,1.2,
09,11,2017,10,30,28,28,9.3,1.6,
09,11,2017,11,00,25,25,5.6,1.6,
09,11,2017,11,30,100,100,7.4,1,
09,11,2017,12,00,22,22,7.4,1.9,
09,11,2017,12,30,22,22,5.6,1.9,
09,11,2017,13,00,18,18,5.6,1.9,
09,11,2017,13,30,18,18,1.9,1.9,
09,11,2017,14,00,18,18,5.6,1.9,
09,11,2017,14,30,13,13,3.7,1,
09,11,2017,14,30,18,18,0.0,1.9,
09,11,2017,15,00,17,17,7.4,1.9,
09,11,2017,15,30,17,17,7.4,1.9,
09,11,2017,17,00,18,18,1.9,1.9,
09,11,2017,17,30,15,15,0.0,1,
09,11,2017,18,00,28,28,1.9,1.6,
09,11,2017,18,30,36,36,0.0,1.6,
09,11,2017,19,00,34,34,0.0,1.6,
09,11,2017,19,30,36,36,0.0,1.6,
09,11,2017,20,00,41,41,0.0,1.6,
09,11,2017,20,30,32,32,0.0,1,
09,11,2017,20,30,43,43,0.0,1.6,
09,11,2017,21,00,43,43,0.0,1.6,
09,11,2017,22,30,35,35,1.9,1.6,
09,11,2017,23,30,30,30,0.0,1,
10,11,2017,00,00,43,43,0.0,1.6,
10,11,2017,00,30,43,43,0.0,1.6,
10,11,2017,01,00,40,40,0.0,1.6,
10,11,2017,01,30,N/A,N/A,3.7,0.9,
10,11,2017,02,00,43,43,0.0,1.6,
10,11,2017,02,30,29,29,0.0,1,
10,11,2017,05,00,43,43,0.0,1.2,
10,11,2017,05,30,36,36,0.0,1,
10,11,2017,05,30,43,43,0.0,1.2,
10,11,2017,06,00,49,49,0.0,1.2,
10,11,2017,06,30,49,49,0.0,1.2,
10,11,2017,07,00,52,52,0.0,1.1,
10,11,2017,07,30,52,52,0.0,0.9,
10,11,2017,08,00,49,49,0.0,0.7,
10,11,2017,08,30,44,44,0.0,1,
10,11,2017,08,30,43,43,0.0,0.7,
10,11,2017,09,00,34,34,0.0,0.7,
10,11,2017,09,30,29,29,0.0,0.9,
10,11,2017,10,00,24,24,0.0,1.2,
10,11,2017,11,00,20,20,0.0,1.6,
10,11,2017,11,30,15,15,0.0,1,
10,11,2017,12,00,20,20,1.9,1.6,
10,11,2017,13,00,18,18,1.9,1.6,
10,11,2017,13,30,18,18,1.9,1.6,
10,11,2017,14,00,18,18,3.7,1.6,
10,11,2017,14,30,10,10,3.7,1,
10,11,2017,14,30,18,18,5.6,1.6,
