day, month ,year ,hour ,minute ,temperature ,humidity ,wind_speed ,visibility,
07,12,2017,20,30,39,39,0.0,1.6,
07,12,2017,21,00,37,37,0.0,1.6,
07,12,2017,21,30,42,42,0.0,1.6,
07,12,2017,22,00,45,45,0.0,1.6,
07,12,2017,22,30,45,45,0.0,1.6,
07,12,2017,23,00,36,36,0.0,1.6,
07,12,2017,23,30,29,29,0.0,1,
08,12,2017,00,00,34,34,0.0,1.6,
08,12,2017,00,30,36,36,0.0,1.6,
08,12,2017,02,00,38,38,0.0,1.6,
08,12,2017,02,30,32,32,0.0,1,
08,12,2017,02,30,38,38,0.0,1.6,
08,12,2017,03,30,44,44,0.0,1.6,
08,12,2017,04,00,41,41,0.0,1.6,
08,12,2017,04,30,41,41,0.0,1.6,
08,12,2017,05,00,41,41,0.0,1.6,
08,12,2017,05,30,32,32,0.0,1,
08,12,2017,05,30,41,41,0.0,1.6,
08,12,2017,06,00,36,36,0.0,1.2,
08,12,2017,07,30,47,47,0.0,1.2,
08,12,2017,08,00,41,41,0.0,1.1,
08,12,2017,08,30,24,24,0.0,1,
08,12,2017,08,30,34,34,0.0,1.1,
08,12,2017,09,00,24,24,0.0,1.1,
08,12,2017,09,30,21,21,0.0,1.2,
08,12,2017,10,00,20,20,0.0,1.2,
08,12,2017,10,30,20,20,1.9,1.6,
08,12,2017,11,00,19,19,0.0,1.9,
08,12,2017,11,30,13,13,0.0,1,
08,12,2017,11,30,19,19,1.9,1.9,
08,12,2017,12,30,22,22,1.9,2.2,
08,12,2017,13,30,22,22,9.3,2.5,
08,12,2017,14,00,22,22,9.3,3.1,
08,12,2017,14,30,16,16,9.3,2,
08,12,2017,14,30,22,22,1.9,3.1,
08,12,2017,15,00,21,21,9.3,3.1,
08,12,2017,15,30,23,23,11.1,3.1,
08,12,2017,16,00,24,24,7.4,3.1,
08,12,2017,16,30,24,24,11.1,3.1,
08,12,2017,17,00,24,24,7.4,3.1,
08,12,2017,17,30,15,15,5.6,1,
08,12,2017,17,30,25,25,3.7,3.1,
08,12,2017,18,00,27,27,0.0,2.5,
08,12,2017,18,30,37,37,0.0,2.2,
08,12,2017,19,00,40,40,0.0,1.9,
08,12,2017,19,30,40,40,0.0,1.9,
08,12,2017,20,00,37,37,0.0,1.6,
08,12,2017,20,30,47,47,0.0,1,
08,12,2017,20,30,45,45,0.0,1.6,
08,12,2017,21,30,48,48,0.0,1.6,
08,12,2017,22,00,48,48,0.0,1.6,
08,12,2017,22,30,52,52,0.0,1.6,
08,12,2017,23,30,55,55,0.0,1,
09,12,2017,00,00,45,45,0.0,1.6,
09,12,2017,01,30,48,48,0.0,1.6,
09,12,2017,02,30,58,58,0.0,1,
09,12,2017,03,00,51,51,0.0,1.6,
09,12,2017,05,00,58,58,0.0,1.6,
09,12,2017,05,30,60,60,0.0,1,
09,12,2017,05,30,58,58,0.0,1.6,
09,12,2017,06,00,62,62,0.0,1.6,
09,12,2017,06,30,58,58,0.0,1.2,
09,12,2017,07,00,62,62,0.0,1.2,
09,12,2017,07,30,58,58,0.0,0.9,
09,12,2017,08,00,54,54,0.0,1.2,
09,12,2017,08,30,55,55,0.0,1,
09,12,2017,08,30,45,45,0.0,0.9,
09,12,2017,09,00,35,35,0.0,1.2,
09,12,2017,09,30,33,33,0.0,1.2,
09,12,2017,10,00,31,31,0.0,1.2,
09,12,2017,10,30,27,27,0.0,1.9,
09,12,2017,11,30,16,16,0.0,1,
09,12,2017,11,30,27,27,0.0,2.5,
09,12,2017,12,00,26,26,0.0,2.5,
09,12,2017,12,30,26,26,0.0,2.5,
09,12,2017,13,00,26,26,0.0,2.5,
09,12,2017,14,00,26,26,7.4,2.5,
09,12,2017,14,30,17,17,9.3,2,
09,12,2017,14,30,26,26,9.3,2.5,
09,12,2017,15,30,26,26,9.3,2.5,
09,12,2017,17,00,28,28,0.0,2.5,
09,12,2017,17,30,23,23,0.0,2,
09,12,2017,17,30,31,31,0.0,2.5,
09,12,2017,18,00,38,38,0.0,2.5,
09,12,2017,19,00,46,46,0.0,1.9,
09,12,2017,19,30,46,46,0.0,1.9,
09,12,2017,20,00,43,43,0.0,1.9,
09,12,2017,20,30,37,37,0.0,1,
09,12,2017,20,30,49,49,0.0,1.9,
09,12,2017,21,00,52,52,0.0,1.2,
09,12,2017,22,00,52,52,0.0,1.2,
09,12,2017,22,30,46,46,0.0,1.2,
09,12,2017,23,00,49,49,0.0,1.2,
10,12,2017,00,00,52,52,0.0,1.2,
10,12,2017,00,30,52,52,0.0,1.2,
10,12,2017,01,00,48,48,0.0,1.2,
10,12,2017,02,30,41,41,0.0,1,
10,12,2017,02,30,48,48,7.4,1.2,
10,12,2017,03,30,51,51,0.0,1.2,
10,12,2017,04,30,59,59,0.0,1.2,
10,12,2017,05,00,59,59,0.0,1.2,
10,12,2017,05,30,46,46,0.0,1,
10,12,2017,06,00,51,51,5.6,1.2,
10,12,2017,07,30,55,55,0.0,0.9,
10,12,2017,08,00,55,55,0.0,0.9,
10,12,2017,08,30,37,37,0.0,1,
10,12,2017,08,30,43,43,0.0,0.9,
10,12,2017,09,00,37,37,0.0,1.2,
10,12,2017,09,30,35,35,9.3,1.2,
10,12,2017,10,00,31,31,9.3,1.6,
10,12,2017,10,30,31,31,7.4,1.9,
10,12,2017,11,00,31,31,7.4,2.5,
10,12,2017,11,30,23,23,9.3,2,
10,12,2017,11,30,31,31,9.3,3.1,
10,12,2017,12,00,29,29,9.3,3.1,
10,12,2017,12,30,29,29,5.6,3.1,
10,12,2017,13,00,29,29,1.9,3.1,
10,12,2017,13,30,29,29,1.9,3.1,
10,12,2017,14,00,28,28,1.9,3.1,
10,12,2017,14,30,17,17,0.0,2,
10,12,2017,14,30,28,28,1.9,3.1,
10,12,2017,15,00,28,28,0.0,3.1,
10,12,2017,15,30,28,28,0.0,3.1,
10,12,2017,16,00,28,28,0.0,3.1,
10,12,2017,16,50,29,29,1.9,3.1,
10,12,2017,17,30,18,18,0.0,2,
10,12,2017,17,30,34,34,1.9,2.5,
10,12,2017,18,30,43,43,0.0,1.6,
10,12,2017,20,00,49,49,0.0,1.6,
10,12,2017,20,30,37,37,0.0,1,
10,12,2017,20,30,46,46,0.0,1.2,
10,12,2017,21,00,46,46,0.0,1.2,
10,12,2017,22,00,43,43,7.4,1.2,
10,12,2017,22,30,43,43,9.3,1.2,
11,12,2017,00,00,43,43,9.3,1.2,
11,12,2017,00,30,45,45,11.1,1.2,
11,12,2017,01,00,45,45,9.3,1.2,
11,12,2017,01,30,45,45,7.4,1.2,
11,12,2017,02,00,42,42,7.4,1.2,
11,12,2017,02,30,33,33,7.4,1,
11,12,2017,02,30,45,45,7.4,1.2,
11,12,2017,03,00,40,40,7.4,1.6,
11,12,2017,04,00,40,40,7.4,1.6,
11,12,2017,04,30,40,40,7.4,1.6,
11,12,2017,05,00,45,45,3.7,1.6,
11,12,2017,05,30,36,36,5.6,1,
11,12,2017,05,30,45,45,5.6,1.6,
11,12,2017,06,00,48,48,7.4,1.6,
11,12,2017,06,30,48,48,5.6,1.2,
11,12,2017,07,00,48,48,7.4,1.2,
11,12,2017,07,30,42,42,5.6,1.2,
11,12,2017,08,00,42,42,7.4,1.2,
11,12,2017,08,30,34,34,9.3,1,
11,12,2017,08,30,37,37,11.1,1.2,
11,12,2017,09,00,37,37,11.1,1.2,
11,12,2017,09,30,37,37,13.0,1.2,
11,12,2017,10,30,37,37,11.1,0.9,
11,12,2017,11,00,35,35,11.1,0.9,
11,12,2017,11,30,28,28,14.8,1,
11,12,2017,11,30,35,35,14.8,0.9,
11,12,2017,12,00,35,35,14.8,1.1,
11,12,2017,12,30,31,31,13.0,1.2,
11,12,2017,13,00,33,33,14.8,1.2,
